,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96
1934,-9753,25691,1198,4006,33725,8468,-1962,24444,-17912,-34412,11600,-1620,30993,66667,-2197,605,21768,17282,20361,17443,-617,-6265,21254,7643,18985,17430,-1467,-12961,14863,-14405,24282,3784,-23430,-2539,27734,13288,-61,28963,12182,24754,39674,-21318,-4862,-2573,776,-5518,25961,-17110,-48081,38858,-19320,-13040,32602,-7388,-32076,23816,1174,-18577,41175,-18742,-26957,53409,16108,-15607,26715,-9352,-48282,54389,-2034,-16590,31078,-517,-21796,49500,-33567,-43794,41646,8041,-53302,38609,17401,-41880,42328,3162,-30727,57907,14523,-30821,29526,30498,1111,18050,-4099,-10807,15740,4305
1935,6859,-21927,-26043,-14765,-4860,-38403,24313,-11206,-30682,-13773,-23604,-19398,-18062,4513,-40191,22999,-30031,1582,7808,-14489,7302,1795,-76580,-21482,3270,-7144,17153,14933,-55625,-30274,-1461,-27057,-26053,-8437,-44312,6175,-11822,-12279,-18411,-39221,-8019,-13405,-11957,-47354,-8231,-35541,-26965,1332,1567,-3001,-7907,-6166,-12471,-23144,-11385,14295,-21214,602,-29358,-30743,-19283,13603,-14563,-15804,-23205,-46318,-36596,23047,-58603,-30405,7536,-32223,-74782,60154,-52935,-103682,50106,-30272,-156336,122986,-67186,-72699,40771,-42149,-71709,45329,-61021,-24479,25253,-9606,-31197,23926,-37411,21124,-19673,-22438
1936,-8200,-1437,-5193,6765,-18332,-1769,-2099,789,-7972,-13064,-26495,7177,-27034,-31246,3550,-8576,-27622,-17726,-17098,3679,-6516,-12769,-34214,-12555,379,18283,-18006,-207,7403,2851,-16455,-26270,-13978,-7836,35198,8923,-2750,40367,2199,-13812,29655,30194,-20628,23183,-22289,-9780,15332,-8320,-27373,17435,-3419,9591,2396,-1651,-27003,9809,-11930,-35643,-2541,8100,-65112,4,-25063,-17499,-18652,3531,-41582,12476,7585,-25613,9687,-8602,-51994,-18472,-9362,-34533,-30062,15388,-69192,25995,-9317,-52257,-17045,17334,-80341,39640,4313,-15945,-3646,22587,-67193,-2591,4660,-23006,-18832,9955
1937,2591,19087,18155,4883,32333,11823,11443,18330,-10200,27691,13623,14990,37710,28002,-12130,-15392,291,-5024,-8026,38303,-17369,2427,43404,15460,-39805,35316,-5388,-38349,16276,19548,-20813,19761,-3454,-37888,49660,-23353,-31931,45725,12820,-19844,41171,8745,-37129,25676,7596,-6826,23908,13321,-36179,59214,5248,-22782,52249,19024,-18666,19725,-19714,-25878,38828,-11358,-59430,38337,-23105,-21550,59282,-12400,-42327,56986,-6950,-14898,37489,26706,-41250,30388,8319,12214,20404,-6563,-4945,13074,28436,-36507,15724,12765,6848,45812,-368,30732,-5613,16568,12326,11517,11405,-23393,22313,48
1938,-30792,-5289,-20828,-28428,11023,22584,-68045,45442,8432,-48105,12423,24779,-52945,50318,42206,-19764,31886,46308,-60295,48139,12948,-17816,32646,14093,-55381,43223,7959,-6776,37041,20063,36655,-2607,4673,18513,38454,25970,8455,34817,-9361,-3190,59314,-22818,34316,5193,-5996,-10436,49438,-14391,-16678,18231,5326,-26781,19571,-6212,1225,8427,8469,-6254,-2110,10634,534,114,12192,8625,18919,4790,653,-9768,23354,-6954,-24772,-15731,-4271,-4021,25096,-15505,27523,22463,-8991,1935,16219,-819,-13929,9377,11552,15478,7561,9633,-976,-27536,16230,17792,17845,1631,11397,-8165
1939,-27081,7519,-588,-62725,66358,-26482,-61555,-10863,-18063,-36393,2489,-3599,-27515,-29977,-10787,-24991,-8416,-4861,-659,-41711,3020,6074,18203,-2028,-47411,-27364,-2189,-20700,-5837,10866,-33931,7344,-27781,-26819,-8004,2005,-104273,88279,-44209,-65796,34163,-1546,-82675,82901,-20723,-26207,17740,1329,-15696,14046,2017,-2028,20482,4170,-182,2757,12875,6150,-10152,-22396,-2902,1128,3803,16522,-8208,22976,43580,2918,-12109,23219,6963,4305,8047,21451,-650,18633,-15530,21060,35015,538,12850,33615,5273,13525,34837,5805,-17925,52619,20857,17219,16008,26301,22832,21229,-16243,3759
1940,-26769,9856,1899,-59400,72710,-22252,-62018,-5440,-11144,-37174,6680,-135,-30436,-27100,-8258,-26653,-5359,-2575,-3413,-41929,4386,8523,17923,-292,-50032,-23153,2339,-19658,-5052,11258,-34539,11139,-22927,-26458,-5889,3945,-95887,97055,-30761,-61875,38591,1145,-75289,89316,-9301,-22944,18487,4081,-13124,14538,8529,-401,20256,4210,1272,2636,15073,2817,-9152,-24945,-2203,1690,6565,15798,-9130,21594,43349,-314,-9876,23785,5079,4485,8821,21423,-2218,19942,-17999,26893,35876,-2895,13309,35188,2440,14636,34609,3034,-21299,55220,15606,14195,18576,23997,23444,20460,-18574,3150
1941,5000,-11229,-5986,10726,4355,-4149,27537,-17542,-15423,-19267,-8582,-16097,7624,-16931,-12106,-11052,-6779,-15035,-9229,15072,-25379,-51679,-6397,-13368,-25047,-7830,-21980,-58047,-14867,-21839,-23204,-11135,-17901,-32030,8063,-27612,-42030,-26024,-34466,-11334,2263,-1538,-39463,-1165,-42477,-5929,-43458,9797,-15023,-26477,-18117,-7731,-23455,-9178,-8224,-42214,-31462,-18456,-30074,4707,-15215,-35391,13122,-1119,-85421,15767,-50687,-10620,39332,-13402,-34587,-3481,-51800,24365,-41170,-55662,7800,-12097,-161382,83839,-39802,-57512,-3352,-31822,-88613,41977,-36488,-56483,-7419,-32118,-5127,-9522,-997,-29618,-45137,7754
1942,4640,1872,-17330,-15404,3470,-8587,9172,18318,-17542,26296,-11702,-30452,49022,-29072,-9780,32833,-26601,-18609,19767,-25841,-30250,40330,-30883,-8872,37859,-54599,-16912,41278,-49621,-26110,42707,-36134,-1308,23001,-43977,-28821,24994,-36551,-44711,20506,-14714,-1750,4714,-36377,-19944,21392,24896,-3775,-10614,-17417,-17528,6391,-11133,-18460,-64684,13851,-14035,19658,-24007,20311,13508,29172,-6164,11120,49791,1440,-3705,16056,-12498,-4552,12264,-13014,-33037,-46114,-27401,-36003,-9419,-24865,5852,-65451,-55763,-9995,-14853,-20943,-27888,-39822,-8426,-3133,-9986,-4918,-5577,-8244,-26498,46754,10730,-26366
1943,12652,28032,-2122,30591,25,12789,16916,12732,8883,11781,3142,-6175,48700,11239,-8796,31843,15850,-16019,37294,821,-14284,28985,17089,6987,44431,9543,-20072,23019,8596,22490,42808,13203,5971,-622,-12287,18501,34850,3807,-1251,-3209,-30925,-12328,21674,-14474,-16526,-103929,-8082,-17010,15217,-16059,10520,-63895,49233,26036,9221,-22659,41436,-7711,-663,11851,-23541,-10168,44129,-13695,-12554,35578,-32054,-11367,48211,1981,8746,20047,-7755,-17407,4967,1910,4090,-758,12644,10779,31859,-20142,-7348,25642,-4572,12144,3050,-7472,19361,17000,14660,-28215,1534,2845,2679,8705
1944,10506,11089,-25754,-19664,-719,-5988,-9585,-6546,-17224,-13397,31198,-39354,799,-5026,-25366,8718,30878,515,-6491,-4697,-537,2357,-6707,-42482,25436,4569,-23588,6624,10682,-39285,-10267,2906,-10470,8796,-3401,-1052,2636,-10369,-24243,-4446,6881,-17714,12875,12750,17365,-20852,-8165,26407,39442,-17414,-28381,15097,7206,-5722,36645,16729,-12559,13922,12270,11235,-26069,-21280,-24401,-9562,-37586,-16062,-59384,-24670,-26284,-5558,-874,-1180,-81241,5386,-30652,-16992,-10406,-19874,-6277,-10771,22127,-5644,-9474,24272,-10784,4875,-17686,21358,-3105,4270,32907,-15575,-12962,43545,-12312,-686
1945,-2783,35428,-8527,-11488,-3322,24120,-7038,43282,-5977,-33276,1985,6675,-13998,-6466,17809,-28760,14421,39405,-992,-1356,380,-22902,17316,7957,-25477,11946,-12845,-26019,-1973,28305,-10087,13771,35941,-33093,23791,6059,-17135,11774,22462,-46368,25411,18545,-4351,14229,8658,-7837,28918,76,-11747,40305,-5733,6113,7948,-10576,-31848,22110,24642,-4815,58250,-10149,-1074,52826,18418,-9385,4069,-13123,-35952,36662,12101,-13658,40977,-16335,-54581,56629,2954,-85697,64437,-10425,-176615,109757,-49296,-70477,74164,3683,-77400,86898,-56639,-43209,51865,-13389,-21845,48558,-16897,3363,20733,-7330
1946,-31447,-18908,-14331,10486,27108,-15008,-4930,14804,-12323,-6903,2044,-16963,-15085,8619,-24609,869,-19859,205,-7588,-4384,-9027,-11234,-17373,-4944,-7651,-35824,-23118,-5290,-13292,-1025,-5338,-15315,8472,1605,-16053,-6438,-16323,16950,-4023,9499,-17941,-20234,-23081,-14906,-5522,-26019,-22901,-34600,8123,-20974,-18020,-14890,10757,-10481,28540,-6101,-14746,-22490,-18105,-24079,-26906,3366,-21295,-4560,-1561,-25008,-3417,-7022,-17524,-63293,-14032,-31064,-5699,1991,-12424,-2253,-32109,-28851,9081,-45358,-82088,364,-25245,-24667,-34045,-59104,-41037,-19230,-5191,-24062,-29571,-40261,-32812,-6673,-18013,7926
1947,-42648,-39406,-27228,4804,16544,27191,-40089,49023,13837,17691,25368,10997,-63309,79370,-7799,-8780,35982,-17050,-12774,21591,-23647,-44209,6211,-1774,-1263,-9649,-15550,-4697,5225,1139,2691,48036,-27853,31509,17925,7116,27273,15973,-28775,4897,-2608,-1828,1749,3136,-18720,15035,-3879,10250,30832,10748,21597,27627,10229,16569,-14914,33902,6697,48556,41191,4566,6097,22533,-9434,-1210,43631,-4108,4308,47947,-4057,-43230,-9218,-57337,-7125,69456,-21280,-64789,31185,-40760,-131129,118440,-50604,-55927,52461,-11174,-86140,65682,-66089,-54741,8833,-54404,5835,-10620,9076,13968,-7134,-15461
1948,-9743,-1738,-2816,-25391,-51837,-14872,-11128,4771,-8111,-6432,-13142,29154,-14522,-1176,-14742,-19149,-11390,6502,-6960,79,3785,-20174,-17327,21262,7726,-252,-5584,-22265,486,15391,-27960,-15996,-14560,-32535,8760,2279,-73938,-8740,-12657,-60078,27520,24021,-74506,7909,-12504,-67250,28945,-8101,-22403,14997,13679,-41532,51754,12566,-10035,-4622,6779,-2154,658,13356,8074,22115,7981,12424,-12685,15399,2383,13368,31462,2841,2024,11674,-12314,-9238,16533,18897,9276,-10945,6391,7471,-25163,8263,24593,20276,17229,6718,752,-6178,-27185,19455,-901,-14909,-38418,21088,-12329,2097
1949,-35380,21445,19156,-28047,21623,19583,-85498,74611,22751,-50751,2788,17745,-83241,23085,27629,-43954,-7092,18707,-35586,-4706,7048,-22325,15813,24572,-19648,-3018,4609,-16924,23065,3154,8839,-388,5311,-14809,-5545,35727,-336,800,-7609,-7315,837,-18224,-5101,4340,1028,-12511,-1361,-10328,5961,23554,-11710,32850,22307,-17779,6249,21803,28449,-29139,496,9078,17352,-23916,30053,-29965,-3264,13482,13166,-9072,-15044,-15104,-10098,5084,-25652,-14631,9455,-7719,-6446,17752,-17863,-12923,2944,-22089,-7636,830,-18061,-19427,5835,-13619,-28232,7651,-3053,-10389,38801,11032,-33796,8491
1950,-5259,16703,-10282,-35539,13756,-35096,-6670,-21330,4913,-83890,5301,-27698,-29802,-20525,-24400,-87267,21808,-8463,2894,-8548,-2899,-42263,-54799,22759,-7398,-9067,-8707,-875,-9290,16940,-1330,-17675,8582,-29212,3853,-5378,-5802,5506,3409,-25935,6529,-4225,-5734,-930,17896,-8840,14078,5679,17142,-14606,439,-36289,-17666,18120,-106775,38689,-26310,-23648,3657,20706,-44611,37728,-13779,714,17435,-534,-16042,14322,-6880,7703,15230,-15464,-40605,32435,12445,18407,12469,-28770,11685,11453,-38588,-7741,-20994,-27105,-3182,-1911,-18447,-31594,-30889,9449,-8701,816,17803,-29402,15793,-358
1951,-4221,18653,-14176,-35681,21290,-31792,-9764,-18790,3472,-84871,18066,-25354,-32808,-15700,-27158,-82827,31319,-3565,2701,-9356,-2324,-47305,-49187,25307,-9428,-7160,-5541,-698,-9214,16512,-2850,-17221,8325,-29499,8202,-4753,-4649,6393,3990,-25230,10290,-4006,-3743,-1033,17765,-6035,15543,6985,14453,-16597,-6541,-37222,-13386,16347,-101463,51188,-17473,-20643,5829,25491,-39063,42547,-9181,2970,17627,-508,-13463,15693,-6083,6295,16506,-23432,-36983,38683,12183,17570,12081,-32521,9546,13282,-42002,-12337,-18093,-30297,-3568,-990,-21277,-36101,-25873,5532,-7010,2230,17432,-27052,19470,211
1952,-7751,-2788,20109,-21523,-78835,46330,11843,-38608,181,-10401,-119224,21113,8485,-10779,12888,7506,-19801,9449,6116,12267,-14802,57871,-33526,-21306,4647,26047,24416,6405,1327,-12084,22349,1269,-4956,225,-13686,689,1746,10995,14452,9451,-8587,37709,33110,2846,15268,15821,-28058,30929,28869,-12421,4128,35563,-7192,-16843,4234,627,11083,36161,6802,2992,24663,5396,28335,2501,10053,18855,14920,48827,2729,-38090,8977,6437,-41826,32756,-2064,-44093,52379,6522,-131693,107998,-7819,-43863,47205,-22638,-74195,81175,-36064,-16700,6959,-19843,2211,-3736,17004,-7179,-5643,10190
1953,5556,5820,6762,75494,33521,-29665,35002,4732,-2515,69841,53976,-43107,12094,2246,-2309,-3600,17777,-1624,-42961,-6963,10900,21758,20326,11813,18443,503,16599,7480,-16193,24964,19433,-12720,43899,1102,8435,3447,9621,-10509,16863,12680,2224,16742,-1922,40473,10682,11789,34745,-15134,3807,28139,26783,-31871,29511,12537,-53053,4110,18209,-25602,-16842,-1399,-29880,13999,7432,-13786,-22589,-5249,-63202,22635,23052,3313,-10141,10754,-49595,3221,1018,4247,-30136,22630,-8277,-46738,54317,2921,-27499,43968,-39872,-45855,33427,22027,-25021,27008,56117,-12909,28469,23338,-18718,2441
1954,-5632,1621,-955,2186,11257,3407,-12028,13187,-14024,-15414,1103,-2326,-4463,2823,10231,1912,-3250,2880,21931,-8017,5382,31445,-25476,101,29856,-53732,-357,1535,-1882,2439,41018,-19682,-1886,10176,-7802,-3287,14174,-49848,7274,-6197,-6654,9279,-5083,-41572,-6258,-10086,-39376,-17571,-95861,-18540,-25855,-39150,-10874,-4868,-94702,22995,-36792,-48384,3107,-6354,-6603,21809,-351,-5325,27409,-6074,3295,-6139,-11108,-3802,-2656,1526,1840,26556,-1815,11645,-15524,-4423,8481,14939,-12086,1026,7542,-24492,1180,-19768,-2273,-13758,-6406,-335,-9954,17289,4499,1015,-13847,7203
1955,5887,-18785,8908,15305,-14559,17867,8767,-27177,6570,16474,-28006,1326,-20169,-46745,-15897,7090,-9133,18274,-9454,-32954,5325,-15898,-22112,-8559,5087,-7562,-13220,1611,-8468,-4639,-18549,-46428,3446,-21317,-9303,30299,-2049,-39631,9984,-1304,2588,-5006,1723,5337,9065,36145,-11008,-1104,28683,-33907,12706,-24834,-2273,5989,-16698,-23160,6558,-51176,-36838,8173,-55314,-35617,-14501,-13870,-28061,-16156,-86730,14007,11945,1334,-33866,14547,-77026,12261,15044,-30970,24899,6536,-45880,-16528,1687,11852,3605,-8500,5103,-21948,3535,-9074,26574,18695,3744,-27141,-2176,12804,4074,11602
1957,-23776,12687,9117,-15226,-22701,6841,4206,-737,4258,12024,-58947,37772,-8706,-5344,-2119,-27838,-17980,8513,-12146,15746,5883,27565,-32875,46391,25014,7035,938,21384,-14882,4977,-16126,30386,20718,20811,-17079,-2885,36782,14948,-5849,5131,26959,24790,5751,18738,5409,28082,20898,-1680,4875,-4593,-18055,-697,12899,-33725,-14664,-24621,-2853,-7033,23018,-8305,-36919,-5622,-18445,953,-1892,29145,-29809,4065,17198,-24856,20718,10541,-82095,22499,-24734,-60125,24874,8510,-140198,106284,-48083,-69797,65016,-37222,-65798,69790,-36319,-34809,11177,-1078,-8299,2841,4927,-5929,-21051,-1867
1958,-627,-21389,28026,-16509,18226,10269,-23606,-23232,38836,-20188,2223,39430,-26029,-51240,70733,-16830,16497,16358,-5350,-25646,46036,-90,61521,22618,-16773,-20901,7677,-9930,-7077,-19631,-26422,-6921,11825,5564,-12692,-6962,-15002,-824,-4017,-32070,513,7287,13219,-3859,-17190,-17706,-1972,-27361,-29544,-11280,4299,-31438,-47030,-15735,10446,-14192,-38482,-7460,8196,12133,-14423,-31010,15309,-58383,10631,13336,-74624,-7459,-5496,-27013,-14480,-713,-108392,1647,2972,-21380,-5831,21922,-47606,12908,-19,-41169,17235,-4644,-22051,5278,-6197,-23901,10842,-16225,2368,-5538,-30807,-19488,4349,-20992
1959,17851,35866,-9281,30609,64561,-44293,-26415,85413,-46436,-54864,67118,-57280,628,84072,-48864,-18984,-28396,-31749,-24633,16399,-35238,22761,6242,-33086,12392,-22640,-21190,26686,-14943,-21939,4651,-109,-35929,28151,-6306,-23758,25850,1626,-26873,12027,-9983,-4698,21958,-12918,15308,-15129,-1556,-18695,3816,17967,-6622,9852,-19274,4689,13118,-2856,-11858,5113,-1961,-21603,32337,-7213,-11525,31357,-2093,-12962,535,16167,-5773,33740,21721,-15158,22938,-11269,-4147,15028,20048,-25405,13245,39922,-2424,30833,6859,-13247,32507,23360,-24202,15438,8230,-13508,30589,31391,-2974,4503,23575,-1584
1960,-16733,-22523,9050,-50348,-31299,9229,-48440,-10818,33792,-46091,-5176,35329,-26077,-10883,52046,21486,-430,18305,-9790,-12075,22243,-28564,21465,7342,-2952,9409,-12439,4548,-26493,6808,-7353,-24169,6327,6047,10540,-7483,-2243,6128,15787,10608,-7969,6183,-2424,-8805,-7472,-12981,18813,-964,-15609,-10510,2694,28998,3241,-2653,38599,-6029,31137,-29747,28017,-7527,2530,14326,-9912,-28110,23466,-10332,-46148,16826,-15147,-34336,28560,-9018,-58405,37634,-30848,-85797,47355,-1709,-151962,99829,-45950,-61185,41538,-35423,-98713,62472,-37526,-50167,19654,-16239,-12840,6630,-19151,-30185,21505,8885
1961,-19185,-7621,-3390,-1217,-20269,16703,12582,2877,9118,-21487,-4680,-663,-11757,3634,-20678,40900,2813,-24465,1300,14837,-1653,17871,53232,14837,-39800,-20510,-13700,-9622,40600,16985,-988,28813,-36453,17506,19114,11175,28802,-5008,-14446,13159,-13411,-26115,10788,-8562,-11215,20819,5857,-11599,49663,-16281,-38695,15380,-29061,-22393,33063,-50029,-30308,13148,6292,6674,77645,-13568,7962,45139,27173,16550,30001,-14540,-7998,-14239,2181,-8447,-17586,63033,14027,-55962,64272,24258,-155471,169708,-22456,-68083,65365,-11731,-90141,88948,-28174,-69624,66785,-21901,-67601,3054,-22800,-8265,-9689,-3843
1962,-3659,-493,-4677,-31768,41816,29329,-66726,17879,-3909,-30682,-301,1853,-87319,62610,35446,-53621,-20629,-14458,-12275,48734,28143,-21566,-2666,16529,-14953,-1785,-131,-21763,-41818,18502,-18579,-18154,30809,2424,-17705,16946,-16008,-16516,14386,27307,-32586,14184,-336,6424,16171,368,-35925,16526,8044,-23546,27616,-13219,-11426,21891,-38155,-20612,24794,1479,-10791,8591,-4690,-10980,1640,779,-11235,907,-3029,-9972,17186,7200,-24307,8608,-19475,-26520,25748,4185,-13203,40623,3522,-28862,44077,-8707,-18397,-4116,-18289,-6389,12624,-17281,-9613,6592,7241,-34696,10698,-14339,-27815,23829
1963,6667,26624,-8595,28895,17229,-18416,-49839,83562,-38722,14269,2566,-30746,-26598,-13368,-41222,37766,3602,-28705,16268,-12821,-31431,14965,-3330,-658,51433,-8932,5907,13774,-6590,-20012,44826,-44337,-4342,20888,-35029,-12639,-25671,-62984,-15909,-27854,-53303,-34453,-34408,-111010,-35650,-29992,-69269,-17181,6909,-21258,-18884,8276,-9754,9464,19485,-1015,-475,5348,-14577,12175,11250,-5290,-2864,21311,12214,-1057,49050,24803,-8730,17935,-7302,-3054,17212,956,-13079,107,3390,-35257,13814,-11213,3227,5042,17675,-7424,12642,32703,6677,-2958,24948,30668,15473,-30901,-3359,7959,-10935,-21853
1964,31394,5875,-2435,41136,-34628,24834,78642,62718,43871,25360,-24099,39535,-8146,23926,37932,14002,-14056,-16927,-4783,-6470,-2122,-2480,-6806,-8437,-5450,-20253,-51697,1374,-5138,-4015,-43733,-24319,-43629,-31684,-13181,-16821,-104617,61670,-61520,-61162,25330,13101,-145318,59102,-43712,-79583,22655,12505,-33949,19396,-30388,-9235,-2727,-20167,3821,-19995,-5415,-11813,-5388,-9068,-1838,-7103,-14216,19490,-12117,-8968,38631,-35691,-20904,-4388,-3752,-14954,9127,-5318,-7510,13152,6178,13252,-2922,-14718,-12992,28599,-11111,21996,34300,-414,-9047,37257,-21249,21895,-19289,-20027,-3255,-8627,-6367,4933
1965,22063,-4455,12199,39897,-19521,27499,2408,-31932,7787,16850,-37569,35944,-2481,-34186,9863,-30552,-53183,14200,-17493,-25401,-4007,-27314,-59896,23032,17077,2158,-25905,-40628,-5302,11372,14033,-2962,-31039,-12415,1707,21408,-20785,21884,23486,14421,-3202,5805,-33092,-9587,28092,-16576,17220,22584,12585,-24328,27957,-2754,7767,31405,-31251,-42116,-7946,-5385,-69904,-18772,-53471,-16807,-2861,-30910,-11047,-7727,-89231,14253,-13745,-2616,-8996,-19396,-101747,17644,-23002,-12078,3516,-4640,-4799,6936,-1249,-10456,-8401,-20257,2421,2185,-11934,-1632,6961,-17987,-2403,7173,-39898,-4772,7564,-20290
1966,4732,-20888,-5545,917,-46095,-21538,-28350,-19059,-4355,-23812,-36952,-6126,-34726,-22262,-3245,-66009,-10838,1418,-24369,-20470,18796,-64798,-14011,-943,461,1089,-25787,-17653,15302,33536,2059,-9274,7885,-3077,2568,8581,5124,12550,11415,11822,-20097,14752,-26879,8935,9572,8029,5301,17708,-19039,-28079,-8193,3040,-4744,14691,-60547,3627,-4564,-69698,-22602,-9134,-43438,31822,13317,-33130,26627,16763,-32235,71417,37442,-16599,12241,-7778,-26070,71818,91501,933,4563,10759,3074,3577,-4841,-15456,16297,5106,-1327,8594,-11783,6236,4715,17244,8532,6645,6154,2051,9233,6656
1967,-5692,9137,35940,-6424,-18872,7446,29602,-11926,39104,17143,-7090,7926,-4543,-4407,33639,1200,-902,10820,-9717,-14247,15394,1358,-12572,30023,5209,-12075,9575,-3327,-10474,5323,-10041,-27556,20516,-19417,12325,4986,-14133,-1042,-10189,-461,-25903,5159,-8563,10075,4437,-27092,2464,21425,4680,-27180,-12835,4370,-15215,-2054,23554,-44030,17814,2259,-1734,26173,18885,-74834,5416,-15903,-20372,-13552,-65753,-24781,4222,-19639,1016,28906,-110955,1028,25173,-28464,-28497,-4298,-28886,-5804,-1890,-2780,-2463,20577,-6900,3450,-933,-26108,-4548,18828,-911,17778,-14178,5345,13271,17848
1968,-12917,22589,12525,-59482,88866,6459,712,-32085,13504,-28873,33697,-10913,-23441,6185,-2502,-9617,13836,-6358,-39942,-3597,-11312,14764,15310,3655,-35179,23192,-8974,-16824,2963,137,-19991,8336,1854,-11543,5970,5964,-26599,11286,-9343,-37325,18890,-23415,10246,8732,-1164,-20115,-4342,20918,7953,26135,-11363,6778,-10913,-23683,-21404,33126,-2506,-26214,19935,5506,-8720,-1928,29298,-13493,3572,4819,-5018,12611,37320,4886,15013,18200,7467,-1916,14017,-13914,24238,-968,16320,-807,4043,4489,-3667,-13789,16417,17433,-14373,-13669,24090,1955,-14327,3358,24662,5914,-1286,-11270
1969,-61803,1138,7533,-17820,14002,21472,-87365,-12726,9887,-4638,35822,5072,-39120,25832,12325,16581,32916,2671,-20276,-588,-244,7047,65,-23690,-21584,9521,36916,21346,-20032,-18803,-16621,2911,12057,-10046,14194,-25002,12080,-5599,5222,5341,-3610,-3455,10201,-15670,9409,13640,21105,-3170,3319,-3448,-6482,13535,-10351,-3546,-26404,-18457,-271,-24362,16283,38835,-1296,-4256,12040,-366,16591,3289,567,-4737,13770,-6849,16512,13452,-10680,11154,33178,633,-15390,10697,-2823,-19779,2357,-3261,11524,19513,-21345,22249,-12969,-13908,13615,14933,2174,3151,6320,-6431,19964,-9635
1970,-19067,-32347,-1007,-24620,-14909,-28547,2050,-80185,-11832,783,30332,-25884,36102,-40377,-12071,3471,4386,1829,-8495,14195,-2840,-12994,18375,-23829,-16297,53946,-7297,-21090,44248,-40279,-3916,26408,3543,-68584,101556,-19272,-10327,30360,-12853,-18316,94598,-10241,-14438,28979,-8927,-6854,82971,-6897,251,22820,-10189,-8754,27126,-3856,-51097,26584,-13040,-36707,14546,-4910,-21469,24376,-14206,-44606,51339,-41250,-20218,5437,1905,-21398,18160,-14053,-13388,7013,-13556,10802,11189,4671,-14916,1876,-25502,-14669,10284,-19968,4425,17485,-5516,-7316,3129,-9414,7088,17358,-2167,-15230,17310,5667
